CustomerID,Customer Name ,email_address,Phone Number,Country,Signup Date,Loyalty Tier,Age,Marketing Opt-In,Customer Segment,"Notes (internal use only, ignore)"
CUST-1209,Samuel Coleman,samuel.coleman@gmail.com,(552) 333-5186,S. Africa,02/11/2025,Silver,35.0,Yes,Wholesale,VIP - handle with care
CUST-1210,PAUL HANSEN  ,paul.hansen@hotmail.com,(651) 373-8517,Britain,07/14/2021,Platinum,52.0,Y,Wholesale,
CUST-1211,Michelle Baird,michelle.baird@yahoo.com,+1-835-773-1992,USA,21-Oct-2025,GOLD,35.0,0,Retail,called twice re: refund
CUST-1212, Brandon Valdez  ,brandon.valdez@company.co,(944) 193-1182,Australia,"November 17, 2025",Silver,42.0,TRUE,Wholesale,VIP - handle with care
CUST-1213,Brandon Green,brandon.green @yahoo.com,+1-578-919-7552,CA,13-Dec-2022,Gold,45.0,1,Retail,N/A
CUST-1214, George Terry,george.terry@yahoo.com,+1-236-364-6433,France,25/09/2021,,47.0,FALSE,Wholesale,called twice re: refund
CUST-1215,CHRISTOPHER  POLLARD,christopher.pollard@gmail.com,2918879881,NG,2022-12-21,Gold,63.0,TRUE,vip,VIP - handle with care
CUST-1216,Regina Griffin,regina.griffin@outlook.com,+1-168-243-1287,FR,2025-06-27,GOLD,,Yes,VIP,
CUST-1217,Daniel Gomez,daniel.gomez@company.co,421.544.8680,nigeria,02/18/2021,Gold,,Yes,B2B,VIP - handle with care
CUST-1218,Kimberly Martinez,kimberly.martinez@outlook.com,(248) 889-7235,Bharat,07/26/2022,GOLD,62.0,1,VIP,called twice re: refund
CUST-1219,Rachael Harris,rachael.harris@gmail.com,(375) 920-4993,india,2022-01-28,,51.0,TRUE,Retail,N/A
CUST-1220,patrick edwards,patrick.edwards@outlook.com,436.947.1384,france,01/03/2021,Gold,61.0,No,Wholesale,
CUST-1221,Samantha Walker,samantha.walker@yahoo.com,(769) 876-3094,Bharat,12/04/2024,Silver,27.0,Y,B2B,VIP - handle with care
CUST-1222,Jonathan Miller,jonathan.miller@yahoo.com,(739) 989-9394,Germany,26/10/2022,bronze,59.0,0,Wholesale,N/A
CUST-1223,Michelle Bennett,michelle.bennett@yahoo.com,(886) 786-7217,australia,13/02/2021,Silver,-3.0,Yes,VIP,N/A
CUST-1224,Cameron Hendricks,cameron.hendricks@hotmail.com,471.646.9719,DE,2022-03-15,,48.0,1,Wholesale,
CUST-1225,Michelle Jacobs,michelle.jacobs@company.co,###-###-####,ZA,2024-08-31,GOLD,69.0,N,Retail,
CUST-1226,Amanda Thompson,amanda.thompson@hotmail.com,5724744875,Deutschland,08/20/2021,Bronze,61.0,Yes,retail ,
CUST-1227,Darlene Jackson,darlene.jackson@outlook.com,3957453512,france,2025/05/23,,-3.0,0,Retail,
CUST-1228,JOSEPH DOMINGUEZ,joseph.dominguez@hotmail.com,###-###-####,india,14/08/2022,Bronze,60.0,0,Wholesale,
CUST-1229,Stephanie Mercer,stephanie.mercer@@outlook.com,+1-504-601-6214,AU,08/11/2022,,37.0,1,Retail,called twice re: refund
CUST-1230,Allison Hammond,allison.hammond@gmail.com,+1-959-738-5965,Germany,07/01/2021,,22.0,Yes,retail ,
CUST-1231,Brittany Gilmore,brittany.gilmore@company.co,(823) 930-6254,FR,22/11/2021,Silver,71.0,TRUE,vip,
CUST-1232,Jessica Johnson,jessica.johnson@yahoo.com,9973937254,Bharat,13-May-2022,bronze,35.0,TRUE,vip,
CUST-1233,Jerry Taylor,jerry.taylor@company.co,(568) 555-2312,England,12-May-2021,Silver,57.0,TRUE,retail ,
CUST-1234,Robin Chambers,robin.chambers@hotmail.com,+1-551-674-6694,Australia,"May 19, 2025",,65.0,No,Retail,
CUST-1235,Richard King,richard.king@yahoo.com,999.502.2519,australia,2025/06/13,,69.0,,Retail,
CUST-1236,Amanda Shepherd,amanda.shepherd@gmail.com,3046334667,canada,2025/11/08,Gold,-4.0,N,VIP,
CUST-1237,Gary Bruce,gary.bruce@outlook.com,2989931174,australia,2026-04-21,GOLD,29.0,No,retail ,
CUST-1238,Kim Allen,kim.allen@hotmail.com,+1-322-977-4882,nigeria,2023/02/03,Bronze,71.0,1,Wholesale,VIP - handle with care
CUST-1239,Christina Clay,christina.clay@gmail.com,715.153.9580,S. Africa,2021/09/30,Platinum,41.0,Yes,Wholesale,
CUST-1240,Sean Gutierrez,sean.gutierrez@company.co,143.855.8850,FR,16-Aug-2021,Platinum,,TRUE,vip,
CUST-1241,Michael Moore,michael.moore@outlook.com,7798398814,nigeria,19/04/2024,Gold,60.0,,retail ,
CUST-1242,Dennis Ewing,dennis.ewing@yahoo.com,6828672248,Canada,04-Nov-2025,bronze,74.0,Y,retail ,N/A
CUST-1243,Andrew Schwartz,andrew.schwartz@company.co,###-###-####,India,2023/03/15,Silver,49.0,FALSE,Wholesale,
CUST-1244,Cory Olsen,cory.olsen@company.co,778.352.2923,Canada,13/08/2024,,28.0,TRUE,VIP,
CUST-1245,Mary Mitchell,mary.mitchell@yahoo.com,106.948.4472,Nigeria,2025-11-27,Gold,52.0,N,VIP,
CUST-1210,Daniel Rodriguez,daniel.rodriguez@company.co,3085305687,india,2022/08/12,,22.0,1,Wholesale,
CUST-1247,Matthew Watkins,matthew.watkins@gmail.com,361.991.9155,france,23/01/2021,Platinum,18.0,N,Retail,called twice re: refund
CUST-1248,Derrick Mccoy,derrick.mccoy@@outlook.com,7888237772,united states,05-May-2023,Silver,30.0,0,B2B,
CUST-1249,Gabrielle Thomas,gabrielle.thomas@yahoo.com,3581852606,DE,03/07/2021,Silver,45.0,N,Retail,N/A
CUST-1110,Michael Ramsey,michael.ramsey@gmail.com,1041545539,nigeria,2022-02-04,GOLD,19.0,Yes,B2B,VIP - handle with care
CUST-1251,Sarah Kennedy,sarah.kennedy@outlook.com,(124) 488-6980,india,15/01/2022,,40.0,No,VIP,
CUST-1252,Joel Valencia,joel.valencia@company.co,8631958894,United States of America,27/07/2023,bronze,35.0,,Retail,VIP - handle with care
CUST-1020,Jennifer Mitchell,jennifer.mitchell@gmail.com,+1-815-445-1564,IN,06-Dec-2024,,57.0,No,Retail,
CUST-1254,Laurie Williams,laurie.williams@hotmail.com,+1-141-335-4245,Deutschland,"June 01, 2025",bronze,52.0,Yes,vip,VIP - handle with care
CUST-1255,BRANDI LLOYD,brandi.lloyd@gmail.com,354.521.4497,ZA,2022/08/12,,25.0,Yes,vip,
CUST-1256,Stacey Ferguson,stacey.ferguson@hotmail.com,7051459273,india,2025-05-08,GOLD,,N,vip,N/A
CUST-1257,Alex Smith,alex.smith@outlook.com,5336952837,india,"October 01, 2023",GOLD,74.0,,B2B,N/A
CUST-1258,matthew rose,matthew.rose@hotmail.com,2714421226,Canada,18-May-2026,Silver,-1.0,1,B2B,
CUST-1259,Shawn Williams,shawn.williams@company.co,2091076149,australia,04-Dec-2025,,21.0,N,B2B,
CUST-1260,Ronald Mcdonald  ,ronald.mcdonald@outlook.com,(158) 186-8988,NG,10/08/2022,Silver,150.0,,retail ,
CUST-1261,Jeremy Obrien  ,jeremy.obrien@gmail.com,+1-913-988-6601,South Africa,04/29/2022,Gold,-2.0,,Retail,
CUST-1262,Kelly Foster,kelly.foster@gmail.com,594.170.2980,AU,"November 23, 2022",Bronze,23.0,0,vip,
CUST-1263,Lynn Garner,lynn.garner@outlook.com,(249) 903-1372,Canada,31/01/2025,Gold,48.0,N,retail ,
CUST-1264,Joshua Bell,joshua.bell@@company.co,+1-990-385-6493,ZA,19/06/2023,Silver,55.0,Yes,vip,
CUST-1265,Benjamin Smith,benjamin.smith@company.co,873.661.2995,nigeria,"December 08, 2025",,,0,retail ,
CUST-1266,Terry Frye,terry.frye@outlook.com,402.359.8964,AU,2024/12/22,Bronze,49.0,,retail ,N/A
CUST-1267,Karla Murray,karla.murray@company.co,(565) 730-8171,USA,2025/11/26,GOLD,18.0,FALSE,Wholesale,VIP - handle with care
CUST-1268,Elizabeth Norton,elizabeth.norton@outlook.com,692.293.9110,Brazil,23-Sep-2022,bronze,63.0,FALSE,Wholesale,N/A
CUST-1269,Michael Owens,michael.owens@outlook.com,+1-890-504-1794,U.S.A.,23-Nov-2025,,55.0,0,Wholesale,
CUST-1270,Briana Ramos,briana.ramos@gmail.com,###-###-####,india,28-Jul-2021,,-4.0,No,Wholesale,N/A
CUST-1271,Kevin Ferguson,kevin.ferguson@yahoo.com,912.265.9494,NG,30-Sep-2022,GOLD,32.0,N,retail ,N/A
CUST-1272,Lisa Johnson,lisa.johnson@company.co,647.550.3186,South Africa,12/07/2023,Platinum,-5.0,No,VIP,called twice re: refund
CUST-1273,Matthew Lindsey,matthew.lindsey@yahoocom,###-###-####,NG,18-Jul-2025,,,Yes,Wholesale,
CUST-1274,Luis Scott MD,luis.scott.md@company.co,+1-860-350-9350,Canada,21/02/2023,,-5.0,0,VIP,VIP - handle with care
CUST-1275,Amanda Bell,amanda.bell@gmail.com,9861169004,Deutschland,07/08/2021,Silver,55.0,FALSE,vip,N/A
CUST-1276,Michael Henry,michael.henry@company.co,(240) 991-6777,france,2021-08-02,bronze,52.0,Yes,VIP,
CUST-1277,Mary Miller,mary.miller@outlook.com,746.261.4719,BR,"August 17, 2023",,30.0,0,retail ,
CUST-1278,Janice Mendoza,janice.mendoza@hotmail.com,2841841584,US,10/08/2024,Bronze,42.0,Y,Wholesale,
CUST-1279,Shawn Pena,shawn.pena@,788,India,12/01/2025,bronze,45.0,,Wholesale,
CUST-1094,Audrey Shaw,audrey.shaw@hotmail.com,848.499.3727,CA,03/06/2023,bronze,25.0,N,retail ,N/A
CUST-1281,Stephen Mcclain,stephen.mcclain@gmail.com,478.525.8397,South Africa,2024/12/10,Gold,150.0,N,Wholesale,called twice re: refund
CUST-1071,Jason Hebert,jason.hebert@yahoocom,(150) 651-3662,Germany,05/15/2026,Bronze,69.0,N,Retail,
CUST-1162,Angela Underwood,angela.underwood@gmail.com,531.574.4509,Deutschland,2022/07/22,Gold,62.0,No,B2B,called twice re: refund
CUST-1284,Kevin Williams,kevin.williams@yahoo.com,(744) 747-7443,United States of America,2021/10/03,GOLD,,Y,retail ,VIP - handle with care
CUST-1259,Sharon Rodriguez,sharon.rodriguez@gmail.com,+1-753-834-4235,nigeria,2022/09/23,,53.0,1,VIP,
CUST-1286,Nicholas Alexander,nicholas.alexander@gmail.com,+1-876-351-5091,Bharat,2024/05/30,Silver,38.0,FALSE,B2B,VIP - handle with care
CUST-1287, pamela stewart,pamela.stewart@@gmail.com,(632) 709-6635,AU,05/18/2025,GOLD,,Yes,Wholesale,
CUST-1288,Jessica Chase,jessica.chase@gmail.com,202.234.8957,Brasil,01/18/2025,Gold,150.0,FALSE,Wholesale,
CUST-1289,Tiffany Whitney,tiffany.whitney@hotmail.com,(346) 107-1586,CA,2026-01-13,Silver,49.0,Yes,VIP,
CUST-1290,Cynthia Humphrey,cynthia.humphrey@hotmail.com,(493) 726-4467,IN,2025-01-12,Gold,48.0,N,retail ,VIP - handle with care
CUST-1291,Sarah Richardson,sarah.richardson@gmail.com,9044682164,U.S.A.,"June 23, 2022",Gold,57.0,N,retail ,
CUST-1292,Pamela Craig  ,pamela.craig@hotmail.com,+1-730-882-4817,Britain,08/17/2025,GOLD,26.0,Y,Wholesale,called twice re: refund
CUST-1293,Taylor Miller  ,taylor.miller@company.co,724.279.3221,CA,02/06/2021,,-1.0,1,Retail,
CUST-1294,Anthony Dixon,anthony.dixon@yahoo.com,8061773805,Brasil,12-Jan-2023,Bronze,150.0,Y,B2B,called twice re: refund
CUST-1295,Justin Bentley,justin.bentley@hotmail.com,1534064995,canada,2024-05-02,GOLD,31.0,No,Wholesale,VIP - handle with care
CUST-1296,Kelsey Dixon,kelsey.dixon@hotmail.com,253.242.5499,AU,06/15/2021,bronze,26.0,FALSE,vip,
CUST-1297,Teresa Morris,teresa.morris@hotmail.com,+1-688-108-7111,United States,02-May-2025,Silver,60.0,Yes,Wholesale,
CUST-1298,Crystal Lopez,crystal.lopezyahoo.com,+1-274-743-5780,Deutschland,13/02/2025,,32.0,Yes,Wholesale,
CUST-1299,Wayne Gamble,wayne.gamble@hotmail.com,167.266.5711,Deutschland,"December 23, 2021",Bronze,59.0,1,Wholesale,VIP - handle with care
CUST-1300,Nicholas Duncan,nicholas.duncan@hotmail.com,(311) 221-6855,BR,2022/11/19,,63.0,N,Wholesale,
CUST-1301,Austin Walker,austin.walker@outlook.com,517.303.4191,NG,15/09/2021,Gold,39.0,,vip,
CUST-1302,Rebecca Gonzalez,rebecca.gonzalez@gmail.com,###-###-####,canada,2027/04/18,,48.0,No,vip,N/A
CUST-1303,Christopher Williams  ,christopher.williams@yahoo.com,111.695.7885,australia,"December 15, 2023",Bronze,59.0,1,Wholesale,VIP - handle with care
CUST-1304,Samantha Bates,samantha.bates@gmail.com,4968913772,RSA,12/04/2021,Gold,,Y,retail ,
CUST-1305,Gloria Hernandez DVM,gloria.hernandez.dvm@hotmail.com,188.174.5137,Nigeria,"February 12, 2025",Gold,57.0,N,VIP,
CUST-1306,Kathleen Mcguire,kathleen.mcguire@gmail.com,(527) 438-7599,United States of America,02/08/2024,Platinum,,1,VIP,
CUST-1307,mary white,mary.white@gmail.com,1275139812,india,29-Jun-2026,Silver,59.0,1,Wholesale,N/A
CUST-1096,SARAH MCDONALD,sarah.mcdonald@yahoo.com,8003368702,RSA,21/07/2023,,36.0,,Wholesale,
CUST-1309,Shane Gross,shane.gross@outlook.com,+1-313-317-2573,U.S.A.,2021/03/15,GOLD,33.0,N,Wholesale,called twice re: refund
CUST-1310,Amber Bradley,amber.bradley@hotmail.com,(681) 558-8455,Australia,"February 21, 2021",Gold,28.0,,vip,
CUST-1311,Laurie Warren,laurie.warren@hotmail.com,(557) 697-1462,IN,2025-07-31,Platinum,71.0,Yes,vip,
CUST-1312,Jeffery Hernandez,jeffery.hernandez@company.co,call-me-maybe,australia,30/07/2023,Gold,28.0,FALSE,retail ,
CUST-1313,Kevin Smith,kevin.smith@gmail.com,+1-781-811-7511,nigeria,28-Apr-2022,,63.0,1,Wholesale,
CUST-1314,Mark Johnson,mark.johnson@hotmail.com,###-###-####,CA,07/06/2021,Bronze,18.0,TRUE,retail ,VIP - handle with care
CUST-1315,Samantha Wells,samantha.wells@yahoocom,6071133993,canada,25-Jul-2024,Platinum,46.0,,Wholesale,
CUST-1316,Troy Mahoney,troy.mahoney@gmail.com,508,France,03/11/2021,GOLD,40.0,No,Wholesale,called twice re: refund
CUST-1317,John Parsons,john.parsons@outlook.com,9846701990,united states,04/02/2022,bronze,42.0,Y,Wholesale,
CUST-1318,bethany may,bethany.may@hotmailcom,+1-218-455-2966,IN,"October 06, 2025",GOLD,-3.0,FALSE,Wholesale,
CUST-1319,Randy Peters,randy.peters@company.co,+1-885-592-2281,Brasil,11/07/2023,bronze,38.0,1,VIP,called twice re: refund
CUST-1320,Gregory Smith,gregory.smith@yahoo.com,721.483.4904,U.K.,10-Nov-2021,,21.0,No,vip,called twice re: refund
CUST-1321,David Lowe,david.lowe@gmail.com,(358) 698-3583,S. Africa,00/00/2025,Silver,33.0,Yes,retail ,
CUST-1322,ANDREW  MELTON,andrew.melton@company.co,(110) 449-8890,AU,"June 26, 2022",Silver,63.0,Yes,Retail,
CUST-1323,Vickie Williams,vickie.williams@company.co,754.859.4681,australia,2024-09-14,Gold,49.0,0,B2B,called twice re: refund
CUST-1324,Joseph Anderson,joseph.anderson@gmail.com,477.564.1641,Deutschland,2024-04-03,Silver,26.0,,vip,VIP - handle with care
CUST-1325,Joshua Moore,joshua.moore@outlook.com,9867464864,RSA,"October 14, 2021",,61.0,N,B2B,
CUST-1326,Alicia Hughes,alicia.hughes@outlook.com,(999) 453-5041,Australia,"December 27, 2022",,52.0,Y,retail ,
CUST-1327,marie ramos  ,marie.ramos@company.co,(486) 666-1032,IN,2026-02-17,bronze,41.0,Y,retail ,
CUST-1328,Benjamin Miller,benjamin.miller@yahoo.com,call-me-maybe,RSA,17-May-2022,Bronze,71.0,,vip,
CUST-1329,Marcus Johnson DVM,marcus.johnson.dvmcompany.co,2486404194,nigeria,03/13/2021,Platinum,32.0,Yes,Retail,
CUST-1330,Ruth Deleon,ruth.deleon@hotmail.com,###-###-####,France,03/01/2022,Bronze,60.0,TRUE,VIP,N/A
CUST-1331,BLAKE WILLIAMS  ,blake.williams@outlook.com,365.891.9645,Germany,11/14/2024,Gold,26.0,1,VIP,
CUST-1332,Christopher Morris,christopher.morris@yahoo.com,(454) 718-4002,BR,2022/01/31,Platinum,-5.0,FALSE,Wholesale,
CUST-1333,Katie Cummings,katie.cummings@gmail.com,call-me-maybe,RSA,08-Oct-2024,,150.0,Yes,Wholesale,
CUST-1334,Robert Wade,robert.wade@company.co,1646588248,DE,2022-02-24,Gold,,Yes,Wholesale,
CUST-1335,Brian Singh,brian.singh@company.co,call-me-maybe,Australia,2022/04/27,Silver,37.0,,Wholesale,
CUST-1336,kim buck  ,kim.buck@hotmail.com,9629508985,france,2022/08/19,bronze,19.0,,vip,VIP - handle with care
CUST-1337,Lisa Curtis,lisa.curtis@outlook.com,+1-568-274-3918,BR,2026-06-21,GOLD,32.0,No,B2B,N/A
CUST-1338,Daniel Thomas,daniel.thomas@yahoo.com,881.419.4602,ZA,2022/06/20,,42.0,Yes,Retail,N/A
CUST-1339,nathan watson  ,nathan.watson@outlook.com,+1-124-632-9466,U.K.,2024/06/22,Silver,22.0,0,Wholesale,
CUST-1340,Richard Cummings,richard.cummings@gmail.com,913.757.7638,Germany,12/11/2023,Bronze,-4.0,No,Wholesale,called twice re: refund
CUST-1341,Christine Williams,christine.williams@gmail.com,+1-138-414-6091,australia,2025/01/28,Platinum,63.0,No,VIP,
CUST-1342,Sue Schmidt,sue.schmidt@hotmail.com,call-me-maybe,BR,2022/02/11,Gold,22.0,TRUE,retail ,VIP - handle with care
CUST-1343,Andrew Brandt,andrew.brandt@yahoo.com,3925557913,australia,2023-03-09,Bronze,23.0,0,Retail,
CUST-1344,Brenda Brown,brenda.brown@company.co,+1-858-410-7350,India,2021-08-17,bronze,24.0,Y,Wholesale,
CUST-1345,ANDREW BLAKE,andrew.blake@yahoo.com,459.732.6207,FR,"September 08, 2021",Platinum,65.0,0,Wholesale,
CUST-1346,Christopher Stevens,christopher.stevens@yahoo.com,8212283718,Brasil,2023/10/06,Platinum,150.0,0,retail ,
CUST-1347,Alyssa Tucker,alyssa.tucker@company.co,486.511.3038,Canada,"April 13, 2026",GOLD,71.0,TRUE,Retail,
CUST-1348,Christopher Perez,christopher.perez@gmail.com,(444) 945-5889,France,27-Apr-2023,Silver,50.0,TRUE,Wholesale,called twice re: refund
CUST-1349,Stephen Williamson,stephen.williamson@gmail.com,5278196621,BR,22/07/2021,,75.0,0,Wholesale,
CUST-1350,Monique Hardy,monique.hardy@yahoo.com,4322935526,nigeria,"November 10, 2022",Gold,27.0,FALSE,retail ,
CUST-1351,Sarah Short,sarah.short@@outlook.com,+1-981-531-9057,india,"April 22, 2022",Gold,75.0,Yes,VIP,
CUST-1352,ERIC BUSH,eric.bush@gmail.com,131,Brazil,"October 14, 2025",Silver,-1.0,N,VIP,
CUST-1353,christine ray  ,christine.ray@outlook.com,9729737827,canada,11-Dec-2023,Gold,150.0,Y,Wholesale,
CUST-1354,Susan Kennedy,susan.kennedy@outlook.com,(412) 372-8448,france,2022-06-04,Gold,72.0,N,Retail,
CUST-1355,James Brown,james.brown@company.co,+1-985-197-8371,IN,06/10/2025,,150.0,N,Retail,called twice re: refund
CUST-1356,Cory  Rodriguez  ,cory.rodriguez@hotmail.com,+1-732-237-4413,BR,2022/09/20,Bronze,60.0,Yes,Retail,
CUST-1357,Cynthia Roberson,cynthia.roberson@company.co,3855838820,RSA,2021/01/06,GOLD,51.0,TRUE,Retail,VIP - handle with care
CUST-1358,Jamie Brown,jamie.brown@gmail.com,5176093610,Nigéria,2023-05-02,GOLD,63.0,Yes,B2B,
CUST-1359,Aaron Garza,aaron.garza@gmail.com,256.573.1881,England,"September 27, 2025",Gold,43.0,0,Wholesale,N/A
CUST-1360,Lawrence Powell,lawrence.powell@,831.103.6789,Bharat,07/28/2022,,150.0,FALSE,retail ,VIP - handle with care
CUST-1361,Amanda Martinez,amanda.martinez@outlook.com,562.163.2771,Nigeria,08-Dec-2025,,32.0,Y,retail ,called twice re: refund
CUST-1362,Paul Roberts,paul.roberts@outlook.com,+1-528-836-8187,australia,"March 26, 2023",,25.0,No,Wholesale,N/A
CUST-1363,Michael Peterson,michael.peterson @outlook.com,8864449166,Nigéria,03/22/2026,Bronze,35.0,N,retail ,called twice re: refund
CUST-1364,Nicole Gomez,nicole.gomez@company.co,+1-404-110-3589,nigeria,2023/06/23,,71.0,0,vip,
CUST-1365,Brenda Barron,brenda.barron@yahoo.com,+1-153-776-6767,USA,09/24/2024,Bronze,21.0,No,B2B,
CUST-1366,Robin Charles,robin.charles@gmail.com,3357491674,US,"September 16, 2022",GOLD,,N,Wholesale,called twice re: refund
CUST-1367,David Vasquez,david.vasquez@hotmail.com,(922) 712-5840,australia,2024/10/29,,26.0,N,VIP,
CUST-1368,Bradley Hodges,bradley.hodges@yahoo.com,989,Brazil,18-Jun-2021,,150.0,Y,Wholesale,
CUST-1369,Tanya Blake,tanya.blake@hotmail.com,2491572415,BR,"August 22, 2023",Gold,50.0,N,Wholesale,called twice re: refund
CUST-1370, kevin blair,kevin.blair@yahoo.com,925.391.4343,Bharat,15-Sep-2023,Gold,23.0,,B2B,N/A
CUST-1371,Jacob Miller,jacob.miller@company.co,330.259.9591,NG,2022/08/07,Bronze,30.0,1,B2B,
CUST-1372,Barbara Elliott,barbara.elliott@outlook.com,+1-675-574-3132,canada,2026-01-02,Platinum,29.0,TRUE,Wholesale,N/A
CUST-1373,Lauren Curry,lauren.curry@outlook.com,(239) 990-3580,france,2022-04-13,Silver,31.0,1,vip,called twice re: refund
CUST-1374,Matthew Swanson,matthew.swanson@hotmailcom,(841) 166-4396,nigeria,"September 21, 2023",Bronze,67.0,No,vip,
CUST-1375,RICHARD SMITH,richard.smith@company.co,1461986542,united states,09/01/2023,Bronze,39.0,,retail ,N/A
CUST-1376,Mr. Allen Reed,mr..allen.reed@outlook.com,(799) 821-7093,Britain,2023-04-26,bronze,58.0,Yes,Retail,VIP - handle with care
CUST-1377,courtney johnson,courtney.johnson@hotmail.com,109.668.3857,india,2023-04-02,Platinum,21.0,,Retail,
CUST-1378, BRIAN ROBERTSON,brian.robertson@outlook.com,578.334.6432,united states,26/12/2024,Gold,37.0,Yes,Retail,called twice re: refund
CUST-1379,Christopher Hendricks,christopher.hendricks@company.co,1881179426,France,04-Dec-2021,Silver,73.0,No,B2B,N/A
CUST-1380,Steven Montoya,steven.montoya@gmailcom,3943699633,australia,30/08/2025,,150.0,FALSE,vip,N/A
CUST-1381,Beth Lopez,beth.lopezhotmail.com,(857) 563-5510,ZA,26-Apr-2026,Platinum,,TRUE,B2B,N/A
CUST-1382,Roberto Anderson,roberto.anderson@gmail.com,1225396693,Canada,22-Jul-2025,Silver,25.0,Y,B2B,VIP - handle with care
CUST-1383,JASON WOOD,jason.wood@gmail.com,+1-716-142-9288,RSA,2024-03-05,Platinum,-4.0,FALSE,VIP,
CUST-1384,Stephanie Pineda,stephanie.pineda@company.co,+1-802-138-2351,India,29-Jun-2023,Gold,50.0,Y,Wholesale,called twice re: refund
CUST-1385,Heather Summers,heather.summers @outlook.com,+1-263-215-7107,IN,"January 02, 2026",Silver,52.0,,Wholesale,called twice re: refund
CUST-1386,Susan Griffin,susan.griffin@@yahoo.com,+1-320-729-1234,France,08/03/2025,,51.0,TRUE,B2B,
CUST-1387,Pamela Martinez,pamela.martinez@company.co,(832) 274-8903,UK,11/08/2023,Bronze,65.0,FALSE,retail ,N/A
CUST-1388,Daniel Johnson,daniel.johnson@company.co,257.575.1692,france,18-Sep-2022,,,,B2B,
CUST-1389,John Perkins,john.perkins@outlook.com,(396) 940-6290,india,11-Aug-2023,,18.0,TRUE,B2B,
CUST-1390,Austin Hendricks,austin.hendricks@yahoo.com,7127897995,canada,08/05/2021,Silver,150.0,TRUE,VIP,VIP - handle with care
CUST-1391,TAYLOR  HANSON,taylor.hansonhotmail.com,8863415737,Canada,01/01/2026,Silver,150.0,FALSE,Wholesale,N/A
CUST-1244,Aaron Figueroa,aaron.figueroa@yahoo.com,127.910.1941,germany,"March 30, 2026",,150.0,No,vip,N/A
CUST-1393,Julie Mcfarland,julie.mcfarland@yahoo.com,8209618930,Nigeria,26-Mar-2023,,-3.0,TRUE,Wholesale,
CUST-1394,TANYA VELEZ,tanya.velez@gmail.com,312.448.2355,Nigéria,2022-04-17,bronze,,TRUE,retail ,N/A
CUST-1395,Adriana Lang,adriana.lang@company.co,582.517.7469,NG,2024/02/27,Platinum,33.0,TRUE,Retail,
CUST-1396,Felicia Martinez,felicia.martinez@company.co,###-###-####,canada,11-May-2024,Bronze,20.0,,Retail,
CUST-1397,Corey Mueller  ,corey.mueller@outlook.com,(908) 109-6180,canada,"October 20, 2022",Platinum,,Y,vip,
CUST-1398,Lisa Shelton,lisa.shelton@company.co,673.764.6607,Deutschland,2025-09-25,Bronze,67.0,Y,retail ,called twice re: refund
CUST-1399,Heidi Carroll,heidi.carroll@company.co,+1-647-828-3941,South Africa,2021-06-09,Bronze,28.0,,B2B,
CUST-1400,Jon Martinez  ,jon.martinez@gmail.com,4948926029,Australia,08/27/2025,Bronze,20.0,,Wholesale,
CUST-1401,David Hays,david.hays@hotmail.com,664.748.9788,FR,2022/10/30,GOLD,68.0,TRUE,Retail,
CUST-1402,Dr. Danielle Harris,dr..danielle.harris @yahoo.com,4119903063,Deutschland,2025-13-05,Platinum,33.0,TRUE,Wholesale,called twice re: refund
CUST-1403,Samantha Bryant,samantha.bryant@gmail.com,2256946293,FR,24-Jun-2024,Silver,67.0,N,Wholesale,N/A
CUST-1404,Ana Curtis,ana.curtis@outlook.com,150.923.3349,UK,05/06/2023,bronze,39.0,N,B2B,called twice re: refund
CUST-1405,Laura Wood,laura.wood@outlook.com,(294) 866-2659,ZA,2021/02/18,,150.0,,Wholesale,
